Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
2.969885,Noedgeonlyvol_2557,Tick,43,57,-14,-4,128600,129100,-13,2323913,2913,OK
2.969885,ReadyTraderChess_69,Tick,10,65,-55,0,128600,129100,-577,7062077,-27423,OK
2.969885,LiquidBears_2185,Tick,25,0,25,0,128600,129100,-320,-3197180,25320,OK
3.250796,NoYoBall_279744,Tick,0,10,-10,10,129100,129000,-129,-2871,-3871,OK
3.250796,Lzxssx_522213,Tick,40,50,-10,10,129100,129000,0,-9000,-10000,OK
3.250796,JDVSpecials_1,Tick,24,10,14,-14,129100,129000,485,-2485,-1085,OK
3.250796,Team666_666888,Tick,0,0,0,0,129100,129000,0,0,0,OK
3.250796,Gamma_1919,Tick,0,0,0,0,129100,129000,0,0,0,OK
3.250796,Noedgeonlyvol_2557,Tick,43,69,-26,-2,129100,129000,297,3614703,103,OK
3.250796,ReadyTraderChess_69,Tick,32,65,-33,0,129100,129000,-474,4221774,-38526,OK
3.250796,LiquidBears_2185,Tick,25,0,25,0,129100,129000,-320,-3197180,30320,OK
3.468361,NoYoBall_279744,Tick,0,10,-10,10,128900,129100,-129,-2871,-871,OK
3.468361,Lzxssx_522213,Tick,50,60,-10,10,128900,129100,129,-6129,-4129,OK
3.468361,JDVSpecials_1,Tick,24,10,14,-14,128900,129100,485,-2485,-5285,OK
3.468361,Team666_666888,Tick,0,0,0,0,128900,129100,0,0,0,OK
3.468361,Gamma_1919,Tick,0,0,0,0,128900,129100,0,0,0,OK
3.468361,Noedgeonlyvol_2557,Tick,65,69,-4,-1,128900,129100,864,649136,4436,OK
3.468361,ReadyTraderChess_69,Tick,42,65,-23,0,128900,129100,-603,2930903,-33797,OK
3.468361,LiquidBears_2185,Tick,25,0,25,0,128900,129100,-320,-3197180,25320,OK
3.754017,NoYoBall_279744,Tick,0,10,-10,10,128900,129000,-129,-2871,-1871,OK
3.754017,Lzxssx_522213,Tick,60,60,0,0,128900,129000,387,-4387,-4387,OK
3.754017,JDVSpecials_1,Tick,24,10,14,-14,128900,129000,485,-2485,-3885,OK
3.754017,Team666_666888,Tick,0,0,0,0,128900,129000,0,0,0,OK
3.754017,Gamma_1919,Tick,0,0,0,0,128900,129000,0,0,0,OK
3.754017,Noedgeonlyvol_2557,Tick,65,69,-4,0,128900,129000,864,519936,4336,OK
3.754017,ReadyTraderChess_69,Tick,51,65,-14,0,128900,129000,-371,1770571,-34029,OK
3.754017,LiquidBears_2185,Tick,25,0,25,0,128900,129000,-320,-3197180,25320,OK
3.981063,NoYoBall_279744,Tick,0,10,-10,10,129100,128700,-129,-2871,-4871,OK
3.981063,Lzxssx_522213,Tick,60,70,-10,10,129100,128700,645,-2645,-4645,OK
3.981063,JDVSpecials_1,Tick,24,10,14,-14,129100,128700,485,-2485,315,OK
3.981063,Team666_666888,Tick,0,0,0,0,129100,128700,0,0,0,OK
3.981063,Gamma_1919,Tick,0,0,0,0,129100,128700,0,0,0,OK
3.981063,Noedgeonlyvol_2557,Tick,75,86,-11,1,129100,128700,1174,1294326,5126,OK
3.981063,ReadyTraderChess_69,Tick,51,65,-14,0,129100,128700,-371,1770571,-34029,OK
3.981063,LiquidBears_2185,Tick,42,0,42,0,129100,128700,-539,-5391661,22139,OK
4.289891,NoYoBall_279744,Tick,0,10,-10,10,129000,128700,-129,-2871,-4871,OK
4.289891,Lzxssx_522213,Tick,60,70,-10,10,129000,128700,645,-2645,-4645,OK
4.289891,JDVSpecials_1,Tick,24,10,14,-14,129000,128700,485,-2485,315,OK
4.289891,Team666_666888,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.289891,Gamma_1919,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.289891,Noedgeonlyvol_2557,Tick,75,109,-34,3,129000,128700,1767,4002933,6433,OK
4.289891,ReadyTraderChess_69,Tick,74,65,9,0,129000,128700,-668,-1196132,-36032,OK
4.289891,LiquidBears_2185,Tick,42,0,42,0,129000,128700,-539,-5391661,22139,OK
4.510794,NoYoBall_279744,Tick,0,10,-10,10,129000,128700,-129,-2871,-4871,OK
4.510794,Lzxssx_522213,Tick,60,80,-20,20,129000,128700,903,-903,-4903,OK
4.510794,JDVSpecials_1,Tick,24,10,14,-14,129000,128700,485,-2485,315,OK
4.510794,Team666_666888,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.510794,Gamma_1919,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.510794,Noedgeonlyvol_2557,Tick,75,109,-34,4,129000,128700,1767,3874133,6333,OK
4.510794,ReadyTraderChess_69,Tick,84,65,19,0,129000,128700,-797,-2486003,-36903,OK
4.510794,LiquidBears_2185,Tick,42,0,42,0,129000,128700,-539,-5391661,22139,OK
4.719752,NoYoBall_279744,Tick,0,10,-10,10,129000,128700,-129,-2871,-4871,OK
4.719752,Lzxssx_522213,Tick,60,80,-20,20,129000,128700,903,-903,-4903,OK
4.719752,JDVSpecials_1,Tick,24,10,14,-14,129000,128700,485,-2485,315,OK
4.719752,Team666_666888,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.719752,Gamma_1919,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.719752,Noedgeonlyvol_2557,Tick,75,109,-34,5,129000,128700,1767,3745333,6233,OK
4.719752,ReadyTraderChess_69,Tick,84,65,19,0,129000,128700,-797,-2486003,-36903,OK
4.719752,LiquidBears_2185,Tick,42,0,42,0,129000,128700,-539,-5391661,22139,OK
4.966290,NoYoBall_279744,Tick,0,10,-10,10,129000,128700,-129,-2871,-4871,OK
4.966290,Lzxssx_522213,Tick,60,80,-20,20,129000,128700,903,-903,-4903,OK
4.966290,JDVSpecials_1,Tick,24,10,14,-14,129000,128700,485,-2485,315,OK
4.966290,Team666_666888,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.966290,Gamma_1919,Tick,0,0,0,0,129000,128700,0,0,0,OK
4.966290,Noedgeonlyvol_2557,Tick,75,109,-34,6,129000,128700,1767,3616533,6133,OK
4.966290,ReadyTraderChess_69,Tick,84,65,19,0,129000,128700,-797,-2486003,-36903,OK
4.966290,LiquidBears_2185,Tick,42,0,42,0,129000,128700,-539,-5391661,22139,OK
5.211631,NoYoBall_279744,Tick,0,10,-10,10,128900,128700,-129,-2871,-4871,OK
5.211631,Lzxssx_522213,Tick,70,80,-10,10,128900,128700,774,-2774,-4774,OK
5.211631,JDVSpecials_1,Tick,24,10,14,-14,128900,128700,485,-2485,315,OK
5.211631,Team666_666888,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.211631,Gamma_1919,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.211631,Noedgeonlyvol_2557,Tick,75,109,-34,7,128900,128700,1767,3487633,5933,OK
5.211631,ReadyTraderChess_69,Tick,84,75,9,0,128900,128700,-539,-1197261,-37161,OK
5.211631,LiquidBears_2185,Tick,42,0,42,0,128900,128700,-539,-5391661,22139,OK
5.511029,NoYoBall_279744,Tick,0,10,-10,10,128900,128700,-129,-2871,-4871,OK
5.511029,Lzxssx_522213,Tick,70,80,-10,10,128900,128700,774,-2774,-4774,OK
5.511029,JDVSpecials_1,Tick,24,10,14,-14,128900,128700,485,-2485,315,OK
5.511029,Team666_666888,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.511029,Gamma_1919,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.511029,Noedgeonlyvol_2557,Tick,75,109,-34,9,128900,128700,1767,3229833,5533,OK
5.511029,ReadyTraderChess_69,Tick,84,75,9,0,128900,128700,-539,-1197261,-37161,OK
5.511029,LiquidBears_2185,Tick,42,0,42,0,128900,128700,-539,-5391661,22139,OK
5.737794,NoYoBall_279744,Tick,0,10,-10,10,128900,128700,-129,-2871,-4871,OK
5.737794,Lzxssx_522213,Tick,70,80,-10,10,128900,128700,774,-2774,-4774,OK
5.737794,JDVSpecials_1,Tick,24,10,14,-14,128900,128700,485,-2485,315,OK
5.737794,Team666_666888,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.737794,Gamma_1919,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.737794,Noedgeonlyvol_2557,Tick,75,109,-34,10,128900,128700,1767,3100933,5333,OK
5.737794,ReadyTraderChess_69,Tick,84,75,9,0,128900,128700,-539,-1197261,-37161,OK
5.737794,LiquidBears_2185,Tick,42,0,42,0,128900,128700,-539,-5391661,22139,OK
6.021283,NoYoBall_279744,Tick,0,10,-10,10,128500,128400,-129,-2871,-3871,OK
6.021283,Lzxssx_522213,Tick,80,80,0,0,128500,128400,645,-6645,-6645,OK
6.021283,JDVSpecials_1,Tick,24,10,14,-14,128500,128400,485,-2485,-1085,OK
6.021283,Team666_666888,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.021283,Gamma_1919,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.021283,Noedgeonlyvol_2557,Tick,95,109,-14,11,128500,128400,1510,401190,14590,OK
6.021283,ReadyTraderChess_69,Tick,84,75,9,0,128500,128400,-539,-1197261,-40761,OK
6.021283,LiquidBears_2185,Tick,42,0,42,0,128500,128400,-539,-5391661,5339,OK
6.252626,NoYoBall_279744,Tick,10,10,0,0,128500,128400,-257,-4743,-4743,OK
6.252626,Lzxssx_522213,Tick,80,90,-10,10,128500,128400,902,-5902,-6902,OK
6.252626,JDVSpecials_1,Tick,24,10,14,-14,128500,128400,485,-2485,-1085,OK
6.252626,Team666_666888,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.252626,Gamma_1919,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.252626,Noedgeonlyvol_2557,Tick,95,109,-14,13,128500,128400,1510,144290,14490,OK
6.252626,ReadyTraderChess_69,Tick,84,75,9,0,128500,128400,-539,-1197261,-40761,OK
6.252626,LiquidBears_2185,Tick,42,0,42,0,128500,128400,-539,-5391661,5339,OK
6.545700,NoYoBall_279744,Tick,10,10,0,0,128200,128400,-257,-4743,-4743,OK
6.545700,Lzxssx_522213,Tick,90,90,0,0,128200,128400,774,-6774,-6774,OK
6.545700,JDVSpecials_1,Tick,24,10,14,-14,128200,128400,485,-2485,-5285,OK
6.545700,Team666_666888,Tick,0,0,0,0,128200,128400,0,0,0,OK
6.545700,Gamma_1919,Tick,0,0,0,0,128200,128400,0,0,0,OK
6.545700,Noedgeonlyvol_2557,Tick,115,109,6,12,128200,128400,1254,-2292154,17846,OK
6.545700,ReadyTraderChess_69,Tick,84,75,9,0,128200,128400,-539,-1197261,-43461,OK
6.545700,LiquidBears_2185,Tick,66,0,66,0,128200,128400,-847,-8468153,-6953,OK
6.761616,NoYoBall_279744,Tick,10,10,0,0,128200,128400,-257,-4743,-4743,OK
6.761616,Lzxssx_522213,Tick,90,90,0,0,128200,128400,774,-6774,-6774,OK
6.761616,JDVSpecials_1,Tick,24,10,14,-14,128200,128400,485,-2485,-5285,OK
6.761616,Team666_666888,Tick,0,0,0,0,128200,128400,0,0,0,OK
6.761616,Gamma_1919,Tick,0,0,0,0,128200,128400,0,0,0,OK
6.761616,Noedgeonlyvol_2557,Tick,115,109,6,11,128200,128400,1254,-2163854,17746,OK
6.761616,ReadyTraderChess_69,Tick,84,75,9,0,128200,128400,-539,-1197261,-43461,OK
6.761616,LiquidBears_2185,Tick,66,0,66,0,128200,128400,-847,-8468153,-6953,OK
7.012110,NoYoBall_279744,Tick,10,10,0,0,128200,128400,-257,-4743,-4743,OK
7.012110,Lzxssx_522213,Tick,90,90,0,0,128200,128400,774,-6774,-6774,OK
7.012110,JDVSpecials_1,Tick,24,10,14,-14,128200,128400,485,-2485,-5285,OK
7.012110,Team666_666888,Tick,0,0,0,0,128200,128400,0,0,0,OK
7.012110,Gamma_1919,Tick,0,0,0,0,128200,128400,0,0,0,OK
7.012110,Noedgeonlyvol_2557,Tick,115,109,6,10,128200,128400,1254,-2035554,17646,OK
7.012110,ReadyTraderChess_69,Tick,84,75,9,0,128200,128400,-539,-1197261,-43461,OK
7.012110,LiquidBears_2185,Tick,66,0,66,0,128200,128400,-847,-8468153,-6953,OK
7.283920,NoYoBall_279744,Tick,10,10,0,0,128300,128300,-257,-4743,-4743,OK
7.283920,Lzxssx_522213,Tick,100,90,10,-10,128300,128300,646,-9646,-9646,OK
7.283920,JDVSpecials_1,Tick,24,10,14,-14,128300,128300,485,-2485,-2485,OK
7.283920,Team666_666888,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.283920,Gamma_1919,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.283920,Noedgeonlyvol_2557,Tick,115,119,-4,8,128300,128300,1511,-496411,16789,OK
7.283920,ReadyTraderChess_69,Tick,84,75,9,0,128300,128300,-539,-1197261,-42561,OK
7.283920,LiquidBears_2185,Tick,66,0,66,0,128300,128300,-847,-8468153,-353,OK
7.452284,NoYoBall_279744,Tick,10,10,0,0,128200,128300,-257,-4743,-4743,OK
7.452284,Lzxssx_522213,Tick,100,100,0,0,128200,128300,902,-10902,-10902,OK
7.452284,JDVSpecials_1,Tick,24,10,14,-14,128200,128300,485,-2485,-3885,OK
7.452284,Team666_666888,Tick,0,0,0,0,128200,128300,0,0,0,OK
7.452284,Gamma_1919,Tick,0,0,0,0,128200,128300,0,0,0,OK
7.452284,Noedgeonlyvol_2557,Tick,115,119,-4,7,128200,128300,1511,-368411,16889,OK
7.452284,ReadyTraderChess_69,Tick,94,75,19,0,128200,128300,-667,-2479133,-43333,OK
7.452284,LiquidBears_2185,Tick,66,0,66,0,128200,128300,-847,-8468153,-6953,OK
7.730257,NoYoBall_279744,Tick,10,10,0,0,128300,128300,-257,-4743,-4743,OK
7.730257,Lzxssx_522213,Tick,100,110,-10,10,128300,128300,774,-12774,-12774,OK
7.730257,JDVSpecials_1,Tick,24,10,14,-14,128300,128300,485,-2485,-2485,OK
7.730257,Team666_666888,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.730257,Gamma_1919,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.730257,Noedgeonlyvol_2557,Tick,125,119,6,6,128300,128300,1768,-1523368,16232,OK
7.730257,ReadyTraderChess_69,Tick,94,75,19,0,128300,128300,-667,-2479133,-41433,OK
7.730257,LiquidBears_2185,Tick,66,0,66,0,128300,128300,-847,-8468153,-353,OK
8.009087,NoYoBall_279744,Tick,10,10,0,0,128300,128300,-257,-4743,-4743,OK
8.009087,Lzxssx_522213,Tick,100,110,-10,10,128300,128300,774,-12774,-12774,OK
8.009087,JDVSpecials_1,Tick,24,10,14,-14,128300,128300,485,-2485,-2485,OK
8.009087,Team666_666888,Tick,0,0,0,0,128300,128300,0,0,0,OK
8.009087,Gamma_1919,Tick,0,0,0,0,128300,128300,0,0,0,OK
8.009087,Noedgeonlyvol_2557,Tick,125,119,6,5,128300,128300,1768,-1395068,16232,OK
8.009087,ReadyTraderChess_69,Tick,94,75,19,0,128300,128300,-667,-2479133,-41433,OK
8.009087,LiquidBears_2185,Tick,66,0,66,0,128300,128300,-847,-8468153,-353,OK
8.262067,NoYoBall_279744,Tick,10,10,0,0,128500,128500,-257,-4743,-4743,OK
8.262067,Lzxssx_522213,Tick,100,110,-10,10,128500,128500,774,-12774,-12774,OK
8.262067,JDVSpecials_1,Tick,24,10,14,-14,128500,128500,485,-2485,-2485,OK
8.262067,Team666_666888,Tick,0,0,0,0,128500,128500,0,0,0,OK
8.262067,Gamma_1919,Tick,0,0,0,0,128500,128500,0,0,0,OK
8.262067,Noedgeonlyvol_2557,Tick,141,119,22,3,128500,128500,2179,-3194579,17921,OK
8.262067,ReadyTraderChess_69,Tick,94,75,19,0,128500,128500,-667,-2479133,-37633,OK
8.262067,LiquidBears_2185,Tick,66,16,50,0,128500,128500,-1052,-6411948,13052,OK
8.483904,NoYoBall_279744,Tick,10,10,0,0,128800,128500,-257,-4743,-4743,OK
8.483904,Lzxssx_522213,Tick,110,110,0,0,128800,128500,1031,-12031,-12031,OK
8.483904,JDVSpecials_1,Tick,24,10,14,-14,128800,128500,485,-2485,315,OK
8.483904,Team666_666888,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.483904,Gamma_1919,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.483904,Noedgeonlyvol_2557,Tick,141,119,22,2,128800,128500,2179,-3066079,22321,OK
8.483904,ReadyTraderChess_69,Tick,94,85,9,0,128800,128500,-795,-1194005,-35705,OK
8.483904,LiquidBears_2185,Tick,66,16,50,0,128800,128500,-1052,-6411948,23052,OK
8.744347,NoYoBall_279744,Tick,10,10,0,0,128800,128500,-257,-4743,-4743,OK
8.744347,Lzxssx_522213,Tick,110,110,0,0,128800,128500,1031,-12031,-12031,OK
8.744347,JDVSpecials_1,Tick,24,10,14,-14,128800,128500,485,-2485,315,OK
8.744347,Team666_666888,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.744347,Gamma_1919,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.744347,Noedgeonlyvol_2557,Tick,141,119,22,1,128800,128500,2179,-2937579,22321,OK
8.744347,ReadyTraderChess_69,Tick,94,85,9,0,128800,128500,-795,-1194005,-35705,OK
8.744347,LiquidBears_2185,Tick,66,16,50,0,128800,128500,-1052,-6411948,23052,OK
8.973013,NoYoBall_279744,Tick,10,10,0,0,128800,128500,-257,-4743,-4743,OK
8.973013,Lzxssx_522213,Tick,110,110,0,0,128800,128500,1031,-12031,-12031,OK
8.973013,JDVSpecials_1,Tick,24,10,14,-14,128800,128500,485,-2485,315,OK
8.973013,Team666_666888,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.973013,Gamma_1919,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.973013,Noedgeonlyvol_2557,Tick,141,119,22,0,128800,128500,2179,-2808979,22421,OK
8.973013,ReadyTraderChess_69,Tick,94,85,9,0,128800,128500,-795,-1194005,-35705,OK
8.973013,LiquidBears_2185,Tick,66,16,50,0,128800,128500,-1052,-6411948,23052,OK
9.276947,NoYoBall_279744,Tick,20,10,10,-10,128500,128500,-386,-2614,-2614,OK
9.276947,Lzxssx_522213,Tick,120,110,10,-10,128500,128500,1288,-11288,-11288,OK
9.276947,JDVSpecials_1,Tick,24,10,14,-14,128500,128500,485,-2485,-2485,OK
9.276947,Team666_666888,Tick,2,0,2,0,128500,128500,51,-257451,-451,OK
9.276947,Gamma_1919,Tick,0,0,0,0,128500,128500,0,0,0,OK
9.276947,Noedgeonlyvol_2557,Tick,158,131,27,-2,128500,128500,1805,-3193505,18995,OK
9.276947,ReadyTraderChess_69,Tick,94,85,9,0,128500,128500,-795,-1194005,-37505,OK
9.276947,LiquidBears_2185,Tick,67,16,51,0,128500,128500,-1065,-6540435,13065,OK
9.503250,NoYoBall_279744,Tick,20,10,10,-10,128500,128900,-386,-2614,-4614,OK
