Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
3.988593,TraderTwo,Tick,21,40,-19,19,146900,146900,-15,-4085,-4085,OK
3.988593,TraderThree,Tick,40,40,0,0,146900,146900,-735,-3165,-3165,OK
3.988593,LiquidBears,Tick,30,30,0,0,146900,146900,0,-7000,-7000,OK
4.272661,TraderFour,Tick,37,40,-3,3,146900,146900,-250,-5450,-5450,OK
4.272661,TraderTwo,Tick,31,40,-9,9,146900,146900,-162,-4938,-4938,OK
4.272661,TraderThree,Tick,40,40,0,0,146900,146900,-735,-3165,-3165,OK
4.272661,LiquidBears,Tick,30,40,-10,10,146900,146900,294,-8294,-8294,OK
4.470739,TraderFour,Tick,37,40,-3,3,146900,146900,-250,-5450,-5450,OK
4.470739,TraderTwo,Tick,31,40,-9,9,146900,146900,-162,-4938,-4938,OK
4.470739,TraderThree,Tick,40,40,0,0,146900,146900,-735,-3165,-3165,OK
4.470739,LiquidBears,Tick,30,40,-10,10,146900,146900,294,-8294,-8294,OK
4.751385,TraderFour,Tick,46,40,6,-6,146800,146900,-382,-5318,-5918,OK
4.751385,TraderTwo,Tick,31,40,-9,9,146800,146900,-162,-4938,-4038,OK
4.751385,TraderThree,Tick,50,40,10,-10,146800,146900,-882,-3018,-4018,OK
4.751385,LiquidBears,Tick,30,40,-10,10,146800,146900,294,-8294,-7294,OK
5.027997,TraderFour,Tick,47,40,7,-7,146800,146900,-397,-5403,-6103,OK
5.027997,TraderTwo,Tick,31,40,-9,9,146800,146900,-162,-4938,-4038,OK
5.027997,TraderThree,Tick,50,50,0,0,146800,146900,-588,-4312,-4312,OK
5.027997,LiquidBears,Tick,39,40,-1,1,146800,146900,162,-9062,-8962,OK
5.270554,TraderFour,Tick,47,41,6,-6,146800,146800,-368,-5432,-5432,OK
5.270554,TraderTwo,Tick,31,40,-9,9,146800,146800,-162,-4938,-4938,OK
5.270554,TraderThree,Tick,50,50,0,0,146800,146800,-588,-4312,-4312,OK
5.270554,LiquidBears,Tick,40,40,0,0,146800,146800,147,-9147,-9147,OK
5.478634,TraderFour,Tick,57,50,7,-7,146800,146800,-647,-6953,-6953,OK
5.478634,TraderTwo,Tick,41,40,1,-1,146800,146800,132,-5232,-5232,OK
5.478634,TraderThree,Tick,60,51,9,-9,146800,146800,-309,-4791,-4791,OK
5.478634,LiquidBears,Tick,40,60,-20,20,146800,146800,294,-13294,-13294,OK
5.75783,TraderFour,Tick,67,50,17,-17,147000,146800,-794,-6806,-3406,OK
5.75783,TraderTwo,Tick,41,50,-9,9,147000,146800,-15,-7085,-8885,OK
5.75783,TraderThree,Tick,70,51,19,-19,147000,146800,-15,-5085,-1285,OK
5.75783,LiquidBears,Tick,40,70,-30,30,147000,146800,588,-15588,-21588,OK
5.967636,TraderFour,Tick,67,60,7,-7,147000,146800,-500,-7100,-5700,OK
5.967636,TraderTwo,Tick,51,60,-9,9,147000,146800,132,-9232,-11032,OK
5.967636,TraderThree,Tick,70,61,9,-9,147000,146800,279,-5379,-3579,OK
5.967636,LiquidBears,Tick,40,70,-30,30,147000,146800,588,-15588,-21588,OK
6.286659,TraderFour,Tick,67,70,-3,3,147000,146800,-206,-7394,-7994,OK
6.286659,TraderTwo,Tick,51,70,-19,19,147000,146800,426,-9526,-13326,OK
6.286659,TraderThree,Tick,70,71,-1,1,147000,146800,573,-5673,-5873,OK
6.286659,LiquidBears,Tick,40,70,-30,30,147000,146800,588,-15588,-21588,OK
6.499366,TraderFour,Tick,67,80,-13,13,147000,146800,88,-4688,-7288,OK
6.499366,TraderTwo,Tick,51,80,-29,29,147000,146800,720,-6820,-12620,OK
6.499366,TraderThree,Tick,70,81,-11,11,147000,146800,867,-2967,-5167,OK
6.499366,LiquidBears,Tick,40,70,-30,30,147000,146800,588,-15588,-21588,OK
6.77272,TraderFour,Tick,67,90,-23,23,147200,146700,382,-1982,-6582,OK
6.77272,TraderTwo,Tick,53,90,-37,37,147200,146700,985,-4485,-11885,OK
6.77272,TraderThree,Tick,70,91,-21,21,147200,146700,1161,-661,-4861,OK
6.77272,LiquidBears,Tick,50,80,-30,40,147200,146700,294,-1481294,-20294,OK
6.987101,TraderFour,Tick,67,90,-23,23,147200,146900,382,-1982,-6582,OK
6.987101,TraderTwo,Tick,53,90,-37,37,147200,146900,985,-4485,-11885,OK
6.987101,TraderThree,Tick,70,91,-21,21,147200,146900,1161,-661,-4861,OK
6.987101,LiquidBears,Tick,50,80,-30,40,147200,146900,294,-1481294,-18294,OK
7.219663,TraderFour,Tick,77,90,-13,13,147200,146900,676,-4276,-6876,OK
7.219663,TraderTwo,Tick,63,90,-27,27,147200,146900,838,-7338,-12738,OK
7.219663,TraderThree,Tick,70,91,-21,21,147200,146900,1161,-661,-4861,OK
7.219663,LiquidBears,Tick,50,100,-50,60,147200,146900,441,-1480441,-21441,OK
7.488202,TraderFour,Tick,77,90,-13,13,147200,146900,676,-4276,-6876,OK
7.488202,TraderTwo,Tick,63,90,-27,27,147200,146900,838,-7338,-12738,OK
7.488202,TraderThree,Tick,70,91,-21,21,147200,146900,1161,-661,-4861,OK
7.488202,LiquidBears,Tick,50,100,-50,60,147200,146900,441,-1480441,-21441,OK
7.747345,TraderFour,Tick,77,90,-13,13,147200,146900,676,-4276,-6876,OK
7.747345,TraderTwo,Tick,63,90,-27,27,147200,146900,838,-7338,-12738,OK
7.747345,TraderThree,Tick,70,91,-21,21,147200,146900,1161,-661,-4861,OK
7.747345,LiquidBears,Tick,50,100,-50,60,147200,146900,441,-1480441,-21441,OK
8.042309,TraderFour,Tick,77,90,-13,13,147200,146900,676,-4276,-6876,OK
8.042309,TraderTwo,Tick,63,90,-27,27,147200,146900,838,-7338,-12738,OK
8.042309,TraderThree,Tick,70,91,-21,21,147200,146900,1161,-661,-4861,OK
8.042309,LiquidBears,Tick,50,100,-50,60,147200,146900,441,-1480441,-21441,OK
8.276089,TraderFour,Tick,77,90,-13,13,147000,146900,676,-4276,-5576,OK
8.276089,TraderTwo,Tick,73,90,-17,17,147000,146900,691,-9191,-10891,OK
8.276089,TraderThree,Tick,80,91,-11,11,147000,146900,1014,-2514,-3614,OK
8.276089,LiquidBears,Tick,69,100,-31,60,147000,146900,162,-4273162,-16162,OK
8.489521,TraderFour,Tick,77,90,-13,13,147000,146900,676,-4276,-5576,OK
8.489521,TraderTwo,Tick,73,90,-17,17,147000,146900,691,-9191,-10891,OK
8.489521,TraderThree,Tick,80,91,-11,11,147000,146900,1014,-2514,-3614,OK
8.489521,LiquidBears,Tick,69,100,-31,60,147000,146900,162,-4273162,-16162,OK
8.705096,TraderFour,Tick,77,90,-13,13,147000,146900,676,-4276,-5576,OK
8.705096,TraderTwo,Tick,73,90,-17,17,147000,146900,691,-9191,-10891,OK
8.705096,TraderThree,Tick,80,91,-11,11,147000,146900,1014,-2514,-3614,OK
8.705096,LiquidBears,Tick,69,100,-31,60,147000,146900,162,-4273162,-16162,OK
9.041175,TraderFour,Tick,87,90,-3,3,146600,146900,529,-5129,-4529,OK
9.041175,TraderTwo,Tick,83,90,-7,7,146600,146900,544,-10044,-8644,OK
9.041175,TraderThree,Tick,90,92,-2,2,146600,146900,896,-3296,-2896,OK
9.041175,LiquidBears,Tick,110,100,10,50,146600,146900,-441,-8825559,-13559,OK
9.236476,TraderFour,Tick,97,90,7,-7,146400,146900,822,-2422,-3822,OK
9.236476,TraderTwo,Tick,93,90,3,-3,146400,146900,837,-7337,-7937,OK
9.236476,TraderThree,Tick,100,92,8,-8,146400,146900,1189,-589,-2189,OK
9.236476,LiquidBears,Tick,110,100,10,50,146400,146900,-441,-8825559,-13559,OK
9.487747,TraderFour,Tick,107,90,17,-17,146400,146900,1115,285,-3115,OK
9.487747,TraderTwo,Tick,103,90,13,-13,146400,146900,1130,-4630,-7230,OK
9.487747,TraderThree,Tick,110,92,18,-18,146400,146900,1482,2118,-1482,OK
9.487747,LiquidBears,Tick,110,101,9,51,146400,146900,-456,-8826044,-13844,OK
9.760192,TraderFour,Tick,107,90,17,-17,146400,146900,1115,285,-3115,OK
9.760192,TraderTwo,Tick,103,90,13,-13,146400,146900,1130,-4630,-7230,OK
9.760192,TraderThree,Tick,119,92,27,-27,146400,146900,1746,3654,-1746,OK
9.760192,LiquidBears,Tick,110,110,0,60,146400,146900,-588,-8829512,-15512,OK
10.001131,TraderFour,Tick,107,90,17,-17,146400,146900,1115,285,-3115,OK
10.001131,TraderTwo,Tick,103,90,13,-13,146400,146900,1130,-4630,-7230,OK
10.001131,TraderThree,Tick,119,92,27,-27,146400,146900,1746,3654,-1746,OK
10.001131,LiquidBears,Tick,110,110,0,60,146400,146900,-588,-8829512,-15512,OK
10.247587,TraderFour,Tick,117,90,27,-27,146500,146900,1408,992,-4408,OK
10.247587,TraderTwo,Tick,113,90,23,-23,146500,146900,1423,-3923,-8523,OK
10.247587,TraderThree,Tick,119,102,17,-17,146500,146900,1600,800,-2600,OK
10.247587,LiquidBears,Tick,110,120,-10,70,146500,146900,-734,-8832366,-16366,OK
10.487336,TraderFour,Tick,117,90,27,-27,146600,146900,1408,992,-4408,OK
10.487336,TraderTwo,Tick,113,90,23,-23,146600,146900,1423,-3923,-8523,OK
10.487336,TraderThree,Tick,129,102,27,-27,146600,146900,1453,1947,-3453,OK
10.487336,LiquidBears,Tick,110,130,-20,80,146600,146900,-441,-8835659,-17659,OK
10.730431,TraderFour,Tick,119,90,29,-29,146600,147000,1379,1621,-4179,OK
10.730431,TraderTwo,Tick,123,90,33,-33,146600,147000,1276,-776,-7376,OK
10.730431,TraderThree,Tick,129,102,27,-27,146600,147000,1453,1947,-3453,OK
10.730431,LiquidBears,Tick,110,130,-20,80,146600,147000,-441,-8835659,-11659,OK
10.956192,TraderFour,Tick,129,103,26,-26,147000,147000,1481,-1081,-1081,OK
10.956192,TraderTwo,Tick,133,110,23,-23,147000,147000,1275,-5775,-5775,OK
10.956192,TraderThree,Tick,139,112,27,-27,147000,147000,1599,2801,2801,OK
10.956192,LiquidBears,Tick,110,150,-40,100,147000,147000,-735,-8846365,-26365,OK
11.249553,TraderFour,Tick,129,103,26,-26,147000,147000,1481,-1081,-1081,OK
11.249553,TraderTwo,Tick,133,110,23,-23,147000,147000,1275,-5775,-5775,OK
11.249553,TraderThree,Tick,139,112,27,-27,147000,147000,1599,2801,2801,OK
11.249553,LiquidBears,Tick,110,150,-40,100,147000,147000,-735,-8846365,-26365,OK
11.492426,TraderFour,Tick,129,103,26,-26,147000,147000,1481,-1081,-1081,OK
11.492426,TraderTwo,Tick,133,110,23,-23,147000,147000,1275,-5775,-5775,OK
11.492426,TraderThree,Tick,139,112,27,-27,147000,147000,1599,2801,2801,OK
11.492426,LiquidBears,Tick,110,150,-40,100,147000,147000,-735,-8846365,-26365,OK
11.718791,TraderFour,Tick,129,103,26,-26,147000,147200,1481,-1081,-6281,OK
11.718791,TraderTwo,Tick,133,110,23,-23,147000,147200,1275,-5775,-10375,OK
11.718791,TraderThree,Tick,139,112,27,-27,147000,147200,1599,2801,-2599,OK
11.718791,LiquidBears,Tick,110,150,-40,100,147000,147200,-735,-8846365,-6365,OK
12.042874,TraderFour,Tick,129,110,19,-19,147400,147200,1378,-1678,2122,OK
12.042874,TraderTwo,Tick,133,120,13,-13,147400,147200,1128,-6628,-4028,OK
12.042874,TraderThree,Tick,139,122,17,-17,147400,147200,1452,1948,5348,OK
12.042874,LiquidBears,Tick,110,150,-40,100,147400,147200,-735,-8846365,-22365,OK
12.262992,TraderFour,Tick,129,110,19,-19,147400,147200,1378,-1678,2122,OK
12.262992,TraderTwo,Tick,133,120,13,-13,147400,147200,1128,-6628,-4028,OK
12.262992,TraderThree,Tick,139,122,17,-17,147400,147200,1452,1948,5348,OK
12.262992,LiquidBears,Tick,110,150,-40,100,147400,147200,-735,-8846365,-22365,OK
12.463592,TraderFour,Tick,129,110,19,-19,147400,147200,1378,-1678,2122,OK
12.463592,TraderTwo,Tick,133,120,13,-13,147400,147200,1128,-6628,-4028,OK
12.463592,TraderThree,Tick,139,122,17,-17,147400,147200,1452,1948,5348,OK
12.463592,LiquidBears,Tick,110,150,-40,100,147400,147200,-735,-8846365,-22365,OK
12.736929,TraderFour,Tick,129,110,19,-19,147400,147200,1378,-1678,2122,OK
12.736929,TraderTwo,Tick,133,120,13,-13,147400,147200,1128,-6628,-4028,OK
12.736929,TraderThree,Tick,139,122,17,-17,147400,147200,1452,1948,5348,OK
12.736929,LiquidBears,Tick,110,150,-40,100,147400,147200,-735,-8846365,-22365,OK
12.96615,TraderFour,Tick,129,110,19,-19,147400,147200,1378,-1678,2122,OK
12.96615,TraderTwo,Tick,133,120,13,-13,147400,147200,1128,-6628,-4028,OK
12.96615,TraderThree,Tick,139,122,17,-17,147400,147200,1452,1948,5348,OK
12.96615,LiquidBears,Tick,110,150,-40,100,147400,147200,-735,-8846365,-22365,OK
13.2983,TraderFour,Tick,139,110,29,-29,146800,147200,1231,-531,-6331,OK
13.2983,TraderTwo,Tick,143,120,23,-23,146800,147200,981,-5481,-10081,OK
13.2983,TraderThree,Tick,149,122,27,-27,146800,147200,1305,3095,-2305,OK
13.2983,LiquidBears,Tick,124,150,-26,100,146800,147200,-941,-10902359,-4359,OK
13.464963,TraderFour,Tick,139,110,29,-29,146800,147200,1231,-531,-6331,OK
13.464963,TraderTwo,Tick,143,120,23,-23,146800,147200,981,-5481,-10081,OK
13.464963,TraderThree,Tick,149,122,27,-27,146800,147200,1305,3095,-2305,OK
13.464963,LiquidBears,Tick,124,150,-26,100,146800,147200,-941,-10902359,-4359,OK
