Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
2.985676,Lzxssx_522213,Tick,60,40,20,-20,128700,129100,1601,4399,399,OK
2.985676,cunhal_42,Tick,40,53,-13,20,128700,129100,-424,-911476,-5176,OK
2.985676,Team666_666888,Tick,25,10,15,-15,128700,129100,433,16767,13767,OK
2.985676,LiquidBears_2185,Tick,10,72,-62,0,128700,129100,-1053,7970053,-21747,OK
2.985676,Gamma_1919,Tick,0,0,0,0,128700,129100,0,0,0,OK
3.271784,Himalayas_748297,Tick,0,0,0,0,128700,129000,0,0,0,OK
3.271784,Lzxssx_522213,Tick,60,40,20,-20,128700,129000,1601,4399,399,OK
3.271784,cunhal_42,Tick,40,53,-13,20,128700,129000,-424,-911476,-5876,OK
3.271784,Team666_666888,Tick,25,10,15,-15,128700,129000,433,16767,13767,OK
3.271784,LiquidBears_2185,Tick,10,72,-62,0,128700,129000,-1053,7970053,-15547,OK
3.271784,Gamma_1919,Tick,0,0,0,0,128700,129000,0,0,0,OK
3.480869,Himalayas_748297,Tick,1,0,1,-1,128900,129100,-13,213,13,OK
3.480869,Lzxssx_522213,Tick,60,50,10,-10,128900,129100,1859,3141,1141,OK
3.480869,cunhal_42,Tick,50,53,-3,20,128900,129100,-553,-2199347,-4047,OK
3.480869,Team666_666888,Tick,25,10,15,-15,128900,129100,433,16767,13767,OK
3.480869,LiquidBears_2185,Tick,10,72,-62,0,128900,129100,-1053,7970053,-21747,OK
3.480869,Gamma_1919,Tick,0,0,0,0,128900,129100,0,0,0,OK
3.741218,Himalayas_748297,Tick,2,0,2,-2,128900,129000,13,387,187,OK
3.741218,Lzxssx_522213,Tick,70,50,20,-20,128900,129000,2117,4883,2883,OK
3.741218,cunhal_42,Tick,50,53,-3,20,128900,129000,-553,-2199347,-6047,OK
3.741218,Team666_666888,Tick,35,10,25,-15,128900,129000,691,-1272491,15009,OK
3.741218,LiquidBears_2185,Tick,10,72,-62,0,128900,129000,-1053,7970053,-21747,OK
3.741218,Gamma_1919,Tick,0,0,0,0,128900,129000,0,0,0,OK
4.012937,Himalayas_748297,Tick,3,0,3,-3,128900,128700,39,261,861,OK
4.012937,Lzxssx_522213,Tick,70,60,10,-10,128900,128700,2375,2625,4625,OK
4.012937,cunhal_42,Tick,60,53,7,20,128900,128700,-682,-3487218,-10918,OK
4.012937,Team666_666888,Tick,35,10,25,-15,128900,128700,691,-1272491,19509,OK
4.012937,LiquidBears_2185,Tick,10,72,-62,0,128900,128700,-1053,7970053,-21747,OK
4.012937,Gamma_1919,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.219423,Himalayas_748297,Tick,4,0,4,-4,128900,128700,65,135,935,OK
4.219423,Lzxssx_522213,Tick,70,60,10,-10,128900,128700,2375,2625,4625,OK
4.219423,cunhal_42,Tick,60,53,7,20,128900,128700,-682,-3487218,-10918,OK
4.219423,Team666_666888,Tick,35,10,25,-15,128900,128700,691,-1272491,19509,OK
4.219423,LiquidBears_2185,Tick,10,72,-62,0,128900,128700,-1053,7970053,-21747,OK
4.219423,Gamma_1919,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.457778,Himalayas_748297,Tick,4,2,2,-2,128700,128700,116,-116,-116,OK
4.457778,Lzxssx_522213,Tick,70,70,0,0,128700,128700,2632,1368,1368,OK
4.457778,cunhal_42,Tick,60,53,7,20,128700,128700,-682,-3487218,-12318,OK
4.457778,Team666_666888,Tick,35,10,25,-15,128700,128700,691,-1272491,14509,OK
4.457778,LiquidBears_2185,Tick,22,72,-50,0,128700,128700,-1208,6425808,-9192,OK
4.457778,Gamma_1919,Tick,0,0,0,0,128700,128700,0,0,0,OK
4.790346,Himalayas_748297,Tick,5,2,3,-3,128800,128700,142,-342,-42,OK
4.790346,Lzxssx_522213,Tick,70,71,-1,1,128800,128700,2619,1381,1281,OK
4.790346,cunhal_42,Tick,60,53,7,20,128800,128700,-682,-3487218,-11618,OK
4.790346,Team666_666888,Tick,35,10,25,-15,128800,128700,691,-1272491,17009,OK
4.790346,LiquidBears_2185,Tick,22,72,-50,0,128800,128700,-1208,6425808,-14192,OK
4.790346,Gamma_1919,Tick,0,0,0,0,128800,128700,0,0,0,OK
4.958057,Himalayas_748297,Tick,5,2,3,-3,128800,128700,142,-342,-42,OK
4.958057,Lzxssx_522213,Tick,70,71,-1,1,128800,128700,2619,1381,1281,OK
4.958057,cunhal_42,Tick,60,53,7,20,128800,128700,-682,-3487218,-11618,OK
4.958057,Team666_666888,Tick,35,10,25,-15,128800,128700,691,-1272491,17009,OK
4.958057,LiquidBears_2185,Tick,22,72,-50,0,128800,128700,-1208,6425808,-14192,OK
4.958057,Gamma_1919,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.215979,Himalayas_748297,Tick,5,2,3,-3,128800,128700,142,-342,-42,OK
5.215979,Lzxssx_522213,Tick,70,71,-1,1,128800,128700,2619,1381,1281,OK
5.215979,cunhal_42,Tick,60,53,7,20,128800,128700,-682,-3487218,-11618,OK
5.215979,Team666_666888,Tick,35,10,25,-15,128800,128700,691,-1272491,17009,OK
5.215979,LiquidBears_2185,Tick,22,72,-50,0,128800,128700,-1208,6425808,-14192,OK
5.215979,Gamma_1919,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.495057,Himalayas_748297,Tick,5,2,3,-3,128800,128700,142,-342,-42,OK
5.495057,Lzxssx_522213,Tick,70,71,-1,1,128800,128700,2619,1381,1281,OK
5.495057,cunhal_42,Tick,60,53,7,20,128800,128700,-682,-3487218,-11618,OK
5.495057,Team666_666888,Tick,35,10,25,-15,128800,128700,691,-1272491,17009,OK
5.495057,LiquidBears_2185,Tick,22,72,-50,0,128800,128700,-1208,6425808,-14192,OK
5.495057,Gamma_1919,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.779252,Himalayas_748297,Tick,7,3,4,-4,128800,128700,220,-820,-420,OK
5.779252,Lzxssx_522213,Tick,70,71,-1,1,128800,128700,2619,1381,1281,OK
5.779252,cunhal_42,Tick,60,53,7,20,128800,128700,-682,-3487218,-11618,OK
5.779252,Team666_666888,Tick,35,10,25,-15,128800,128700,691,-1272491,17009,OK
5.779252,LiquidBears_2185,Tick,23,72,-49,0,128800,128700,-1221,6297021,-14179,OK
5.779252,Gamma_1919,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.999527,Himalayas_748297,Tick,7,3,4,-4,128500,128400,220,-820,-420,OK
5.999527,Lzxssx_522213,Tick,80,71,9,-9,128500,128400,2491,-491,409,OK
5.999527,cunhal_42,Tick,80,53,27,20,128500,128400,-939,-6056961,-19461,OK
5.999527,Team666_666888,Tick,35,10,25,-15,128500,128400,691,-1272491,14009,OK
5.999527,LiquidBears_2185,Tick,23,72,-49,0,128500,128400,-1221,6297021,521,OK
5.999527,Gamma_1919,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.203231,Himalayas_748297,Tick,7,3,4,-4,128500,128400,220,-820,-420,OK
6.203231,Lzxssx_522213,Tick,80,71,9,-9,128500,128400,2491,-491,409,OK
6.203231,cunhal_42,Tick,80,53,27,20,128500,128400,-939,-6056961,-19461,OK
6.203231,Team666_666888,Tick,35,10,25,-15,128500,128400,691,-1272491,14009,OK
6.203231,LiquidBears_2185,Tick,23,72,-49,0,128500,128400,-1221,6297021,521,OK
6.203231,Gamma_1919,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.531504,Himalayas_748297,Tick,9,3,6,-6,127800,128400,271,-1271,-2471,OK
6.531504,Lzxssx_522213,Tick,90,73,17,-17,127800,128400,2337,-337,-3737,OK
6.531504,cunhal_42,Tick,100,53,47,20,127800,128400,-1195,-8616705,-23305,OK
6.531504,Team666_666888,Tick,45,10,35,-25,127800,128400,563,-1267363,9637,OK
6.531504,LiquidBears_2185,Tick,23,72,-49,0,127800,128400,-1221,6297021,15221,OK
6.531504,Gamma_1919,Tick,0,0,0,0,127800,128400,0,0,0,OK
6.706265,Himalayas_748297,Tick,9,3,6,-6,127800,128400,271,-1271,-2471,OK
6.706265,Lzxssx_522213,Tick,90,73,17,-17,127800,128400,2337,-337,-3737,OK
6.706265,cunhal_42,Tick,100,53,47,20,127800,128400,-1195,-8616705,-23305,OK
6.706265,Team666_666888,Tick,45,10,35,-25,127800,128400,563,-1267363,9637,OK
6.706265,LiquidBears_2185,Tick,23,72,-49,0,127800,128400,-1221,6297021,15221,OK
6.706265,Gamma_1919,Tick,0,0,0,0,127800,128400,0,0,0,OK
7.001815,Himalayas_748297,Tick,9,3,6,-6,127800,128400,271,-1271,-2471,OK
7.001815,Lzxssx_522213,Tick,90,73,17,-17,127800,128400,2337,-337,-3737,OK
7.001815,cunhal_42,Tick,100,53,47,20,127800,128400,-1195,-8616705,-23305,OK
7.001815,Team666_666888,Tick,45,10,35,-25,127800,128400,563,-1267363,9637,OK
7.001815,LiquidBears_2185,Tick,23,72,-49,0,127800,128400,-1221,6297021,15221,OK
7.001815,Gamma_1919,Tick,0,0,0,0,127800,128400,0,0,0,OK
7.272181,Himalayas_748297,Tick,11,3,8,-8,128300,128300,245,-1245,-1245,OK
7.272181,Lzxssx_522213,Tick,90,75,15,-15,128300,128300,2388,-788,-788,OK
7.272181,cunhal_42,Tick,100,53,47,20,128300,128300,-1195,-8616705,-20605,OK
7.272181,Team666_666888,Tick,45,10,35,-25,128300,128300,563,-1267363,15637,OK
7.272181,LiquidBears_2185,Tick,23,72,-49,0,128300,128300,-1221,6297021,10321,OK
7.272181,Gamma_1919,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.489840,Himalayas_748297,Tick,11,3,8,-8,128300,128300,245,-1245,-1245,OK
7.489840,Lzxssx_522213,Tick,90,75,15,-15,128300,128300,2388,-788,-788,OK
7.489840,cunhal_42,Tick,100,53,47,20,128300,128300,-1195,-8616705,-20605,OK
7.489840,Team666_666888,Tick,45,10,35,-25,128300,128300,563,-1267363,15637,OK
7.489840,LiquidBears_2185,Tick,23,72,-49,0,128300,128300,-1221,6297021,10321,OK
7.489840,Gamma_1919,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.792582,Himalayas_748297,Tick,11,4,7,-7,128100,128300,271,-1571,-2971,OK
7.792582,Lzxssx_522213,Tick,90,75,15,-15,128100,128300,2388,-788,-3788,OK
7.792582,cunhal_42,Tick,100,53,47,20,128100,128300,-1195,-8616705,-30005,OK
7.792582,Team666_666888,Tick,45,10,35,-25,128100,128300,563,-1267363,8637,OK
7.792582,LiquidBears_2185,Tick,23,72,-49,0,128100,128300,-1221,6297021,20121,OK
7.792582,Gamma_1919,Tick,0,0,0,0,128100,128300,0,0,0,OK
8.004104,Himalayas_748297,Tick,13,4,9,-9,128200,128300,322,-1422,-2322,OK
8.004104,Lzxssx_522213,Tick,90,75,15,-15,128200,128300,2388,-788,-2288,OK
8.004104,cunhal_42,Tick,100,55,45,20,128200,128300,-1221,-8360279,-25279,OK
8.004104,Team666_666888,Tick,45,10,35,-25,128200,128300,563,-1267363,12137,OK
8.004104,LiquidBears_2185,Tick,23,72,-49,0,128200,128300,-1221,6297021,15221,OK
8.004104,Gamma_1919,Tick,0,0,0,0,128200,128300,0,0,0,OK
8.205260,Himalayas_748297,Tick,13,4,9,-9,128200,128300,322,-1422,-2322,OK
8.205260,Lzxssx_522213,Tick,100,75,25,-25,128200,128300,2644,-44,-2544,OK
8.205260,cunhal_42,Tick,100,75,25,20,128200,128300,-1477,-5796023,-25023,OK
8.205260,Team666_666888,Tick,55,10,45,-35,128200,128300,819,-1266619,11881,OK
8.205260,LiquidBears_2185,Tick,23,72,-49,0,128200,128300,-1221,6297021,15221,OK
8.205260,Gamma_1919,Tick,0,0,0,0,128200,128300,0,0,0,OK
8.514456,Himalayas_748297,Tick,15,4,11,-11,128300,128500,373,-1073,-3273,OK
8.514456,Lzxssx_522213,Tick,100,84,16,-16,128300,128500,2529,-4429,-7629,OK
8.514456,cunhal_42,Tick,100,95,5,20,128300,128500,-1734,-3229766,-18266,OK
8.514456,Team666_666888,Tick,55,10,45,-45,128300,128500,819,18381,9381,OK
8.514456,LiquidBears_2185,Tick,23,72,-49,0,128300,128500,-1221,6297021,10321,OK
8.514456,Gamma_1919,Tick,0,0,0,0,128300,128500,0,0,0,OK
8.750196,Himalayas_748297,Tick,15,4,11,-11,128400,128500,373,-1073,-2173,OK
8.750196,Lzxssx_522213,Tick,110,84,26,-26,128400,128500,2786,-3686,-6286,OK
8.750196,cunhal_42,Tick,100,95,5,20,128400,128500,-1734,-3229766,-17766,OK
8.750196,Team666_666888,Tick,55,20,35,-35,128400,128500,691,16509,13009,OK
8.750196,LiquidBears_2185,Tick,23,72,-49,0,128400,128500,-1221,6297021,5421,OK
8.750196,Gamma_1919,Tick,0,0,0,0,128400,128500,0,0,0,OK
9.024828,Himalayas_748297,Tick,15,4,11,-11,128400,128500,373,-1073,-2173,OK
9.024828,Lzxssx_522213,Tick,110,84,26,-26,128400,128500,2786,-3686,-6286,OK
9.024828,cunhal_42,Tick,100,95,5,-5,128400,128500,-1734,-14766,-15266,OK
9.024828,Team666_666888,Tick,55,20,35,-35,128400,128500,691,16509,13009,OK
9.024828,LiquidBears_2185,Tick,23,72,-49,0,128400,128500,-1221,6297021,5421,OK
9.024828,Gamma_1919,Tick,0,0,0,0,128400,128500,0,0,0,OK
9.204016,Himalayas_748297,Tick,17,4,13,-13,128400,128500,347,-447,-1747,OK
9.204016,Lzxssx_522213,Tick,120,94,26,-26,128400,128500,2528,-3428,-6028,OK
9.204016,cunhal_42,Tick,100,95,5,-5,128400,128500,-1734,-14766,-15266,OK
9.204016,Team666_666888,Tick,55,20,35,-35,128400,128500,691,16509,13009,OK
9.204016,LiquidBears_2185,Tick,39,72,-33,0,128400,128500,-1426,4242826,5626,OK
9.204016,Gamma_1919,Tick,10,0,10,-10,128400,128500,257,743,-257,OK
9.533890,Himalayas_748297,Tick,17,4,13,-13,128400,128900,347,-447,-3047,OK
9.533890,Lzxssx_522213,Tick,120,94,26,-26,128400,128900,2528,-3428,-8628,OK
9.533890,cunhal_42,Tick,100,95,5,-5,128400,128900,-1734,-14766,-15766,OK
9.533890,Team666_666888,Tick,55,20,35,-35,128400,128900,691,16509,9509,OK
9.533890,LiquidBears_2185,Tick,39,72,-33,0,128400,128900,-1426,4242826,-4274,OK
9.533890,Gamma_1919,Tick,10,0,10,-10,128400,128900,257,743,-1257,OK
9.716126,Himalayas_748297,Tick,17,4,13,-13,128400,128900,347,-447,-3047,OK
9.716126,Lzxssx_522213,Tick,120,94,26,-26,128400,128900,2528,-3428,-8628,OK
9.716126,cunhal_42,Tick,100,95,5,-5,128400,128900,-1734,-14766,-15766,OK
9.716126,Team666_666888,Tick,55,20,35,-35,128400,128900,691,16509,9509,OK
9.716126,LiquidBears_2185,Tick,39,72,-33,0,128400,128900,-1426,4242826,-4274,OK
9.716126,Gamma_1919,Tick,10,0,10,-10,128400,128900,257,743,-1257,OK
10.030796,Himalayas_748297,Tick,18,4,14,-14,128800,129100,373,-273,-3073,OK
10.030796,Lzxssx_522213,Tick,130,94,36,-36,128800,129100,2786,-1686,-8886,OK
10.030796,cunhal_42,Tick,100,95,5,-5,128800,129100,-1734,-14766,-15766,OK
10.030796,Team666_666888,Tick,55,20,35,-35,128800,129100,691,16509,9509,OK
10.030796,LiquidBears_2185,Tick,39,72,-33,0,128800,129100,-1426,4242826,-10874,OK
10.030796,Gamma_1919,Tick,10,0,10,-10,128800,129100,257,743,-1257,OK
10.249339,Himalayas_748297,Tick,18,4,14,-14,129400,129100,373,-273,2527,OK
10.249339,Lzxssx_522213,Tick,140,104,36,-36,129400,129100,2915,-3815,3385,OK
10.249339,cunhal_42,Tick,100,115,-15,-5,129400,129100,-1993,2571493,-13507,OK
10.249339,Team666_666888,Tick,58,30,28,-25,129400,129100,639,-372839,20061,OK
10.249339,LiquidBears_2185,Tick,39,72,-33,0,129400,129100,-1426,4242826,-24074,OK
10.249339,Gamma_1919,Tick,10,0,10,-10,129400,129100,257,743,2743,OK
10.484378,Himalayas_748297,Tick,18,4,14,-14,129100,129100,373,-273,-273,OK
10.484378,Lzxssx_522213,Tick,140,114,26,-26,129100,129100,2786,-6686,-6686,OK
10.484378,cunhal_42,Tick,100,115,-15,-5,129100,129100,-1993,2571493,-10507,OK
10.484378,Team666_666888,Tick,58,30,28,-25,129100,129100,639,-372839,14461,OK
10.484378,LiquidBears_2185,Tick,39,72,-33,0,129100,129100,-1426,4242826,-17474,OK
10.484378,Gamma_1919,Tick,20,0,20,-20,129100,129100,515,1485,1485,OK
10.758924,Himalayas_748297,Tick,19,4,15,-15,129100,129400,399,-199,-3199,OK
10.758924,Lzxssx_522213,Tick,140,115,25,-25,129100,129400,2773,-6873,-11873,OK
10.758924,cunhal_42,Tick,100,115,-15,-5,129100,129400,-1993,2571493,-13507,OK
10.758924,Team666_666888,Tick,58,30,28,-25,129100,129400,639,-372839,9761,OK
10.758924,LiquidBears_2185,Tick,39,72,-33,0,129100,129400,-1426,4242826,-20774,OK
10.758924,Gamma_1919,Tick,20,0,20,-20,129100,129400,515,1485,-2515,OK
10.960141,Himalayas_748297,Tick,19,4,15,-15,129100,129400,399,-199,-3199,OK
10.960141,Lzxssx_522213,Tick,140,115,25,-25,129100,129400,2773,-6873,-11873,OK
10.960141,cunhal_42,Tick,100,115,-15,15,129100,129400,-1993,-18507,-15507,OK
10.960141,Team666_666888,Tick,58,30,28,-28,129100,129400,639,15061,9461,OK
10.960141,LiquidBears_2185,Tick,39,72,-33,0,129100,129400,-1426,4242826,-20774,OK
10.960141,Gamma_1919,Tick,20,0,20,-20,129100,129400,515,1485,-2515,OK
11.247918,Himalayas_748297,Tick,19,4,15,-15,129100,129400,399,-199,-3199,OK
11.247918,Lzxssx_522213,Tick,140,115,25,-25,129100,129400,2773,-6873,-11873,OK
11.247918,cunhal_42,Tick,100,115,-15,15,129100,129400,-1993,-18507,-15507,OK
11.247918,Team666_666888,Tick,58,30,28,-28,129100,129400,639,15061,9461,OK
11.247918,LiquidBears_2185,Tick,39,72,-33,0,129100,129400,-1426,4242826,-20774,OK
11.247918,Gamma_1919,Tick,20,0,20,-20,129100,129400,515,1485,-2515,OK
11.460648,Himalayas_748297,Tick,19,4,15,-15,129100,129400,399,-199,-3199,OK
11.460648,Lzxssx_522213,Tick,140,115,25,-25,129100,129400,2773,-6873,-11873,OK
11.460648,cunhal_42,Tick,100,115,-15,15,129100,129400,-1993,-18507,-15507,OK
11.460648,Team666_666888,Tick,58,30,28,-28,129100,129400,639,15061,9461,OK
11.460648,LiquidBears_2185,Tick,39,72,-33,0,129100,129400,-1426,4242826,-20774,OK
11.460648,Gamma_1919,Tick,20,0,20,-20,129100,129400,515,1485,-2515,OK
11.790275,Himalayas_748297,Tick,19,4,15,-15,129100,129400,399,-199,-3199,OK
11.790275,Lzxssx_522213,Tick,140,115,25,-25,129100,129400,2773,-6873,-11873,OK
11.790275,cunhal_42,Tick,100,115,-15,15,129100,129400,-1993,-18507,-15507,OK
11.790275,Team666_666888,Tick,58,30,28,-28,129100,129400,639,15061,9461,OK
11.790275,LiquidBears_2185,Tick,39,72,-33,0,129100,129400,-1426,4242826,-20774,OK
11.790275,Gamma_1919,Tick,20,0,20,-20,129100,129400,515,1485,-2515,OK
12.000587,Himalayas_748297,Tick,19,6,13,-13,129200,130000,373,-1973,-4573,OK
12.000587,Lzxssx_522213,Tick,140,125,15,-15,129200,130000,2644,-14744,-17744,OK
12.000587,cunhal_42,Tick,100,115,-15,15,129200,130000,-1993,-18507,-15507,OK
12.000587,Team666_666888,Tick,58,30,28,-28,129200,130000,639,15061,9461,OK
12.000587,LiquidBears_2185,Tick,39,72,-33,0,129200,130000,-1426,4242826,-40574,OK
12.000587,Gamma_1919,Tick,20,0,20,-20,129200,130000,515,1485,-2515,OK
12.289204,Himalayas_748297,Tick,19,6,13,-13,129500,130000,373,-1973,-4573,OK
12.289204,Lzxssx_522213,Tick,150,125,25,-25,129500,130000,2903,-11003,-16003,OK
12.289204,cunhal_42,Tick,120,115,5,15,129500,130000,-1475,-2607025,-8025,OK
12.289204,Team666_666888,Tick,58,30,28,-28,129500,130000,639,15061,9461,OK
12.289204,LiquidBears_2185,Tick,39,72,-33,0,129500,130000,-1426,4242826,-40574,OK
12.289204,Gamma_1919,Tick,30,0,30,-30,129500,130000,774,5226,-774,OK
12.548788,Himalayas_748297,Tick,19,6,13,-13,129800,130000,373,-1973,-4573,OK
12.548788,Lzxssx_522213,Tick,160,125,35,-35,129800,130000,3163,-10663,-17663,OK
12.548788,cunhal_42,Tick,120,119,1,15,129800,130000,-1527,-2087773,-7973,OK
12.548788,Team666_666888,Tick,58,30,28,-28,129800,130000,639,15061,9461,OK
12.548788,LiquidBears_2185,Tick,39,72,-33,0,129800,130000,-1426,4242826,-40574,OK
12.548788,Gamma_1919,Tick,30,0,30,-30,129800,130000,774,5226,-774,OK
12.760719,Himalayas_748297,Tick,20,6,14,-14,129400,130000,399,-1999,-4799,OK
12.760719,Lzxssx_522213,Tick,164,126,38,-38,129400,130000,3098,-10098,-17698,OK
12.760719,cunhal_42,Tick,160,119,41,15,129400,130000,-2045,-7269255,2545,OK
12.760719,Team666_666888,Tick,58,30,28,-28,129400,130000,639,15061,9461,OK
12.760719,LiquidBears_2185,Tick,64,72,-8,0,129400,130000,-1750,1005650,-32750,OK
12.760719,Gamma_1919,Tick,30,0,30,-30,129400,130000,774,5226,-774,OK
